n,q,t,beta,seed,model,alpha,plateau,fitted_plateau,fitted_slope_len,delta,true_k,model_k,true_cost,model_cost,cost_error,bound_holds,true_d,model_d,seconds
256,31,128,2,0,TGSA,0.5000000000023971,24,-1,-1,9626.907856250904,121,256,294.2893935134334,0.0,294.2893935134334,True,19,255,3.524
256,31,128,2,0,ZGSA,0.5000000000023971,24,85,87,73.44825172209698,121,125,294.2893935134334,225.70760671190072,68.5817868015327,True,19,19,3.524
256,31,128,2,3,GSA,0.4999999999607195,26,-1,-1,33.972270616078994,118,123,291.8416963531741,258.76493740250555,33.076758950668534,True,19,10,3.768
256,31,128,2,3,TGSA,0.4999999999607195,26,-1,-1,9623.7050412091,118,256,291.8416963531741,0.0,291.8416963531741,True,19,255,3.768
256,31,128,2,3,ZGSA,0.4999999999607195,26,90,76,74.08755885955563,118,125,291.8416963531741,229.6237995495366,62.21789680363747,True,19,19,3.768
256,31,128,2,2,GSA,0.4999999999755555,24,-1,-1,32.323224655904795,122,123,291.81826730793125,259.74386079346243,32.07440651446882,True,19,10,3.841
256,31,128,2,2,TGSA,0.4999999999755555,24,-1,-1,9624.965270678233,122,256,291.81826730793125,0.0,291.81826730793125,True,19,255,3.841
256,31,128,2,2,ZGSA,0.4999999999755555,24,90,76,75.78689502523602,122,125,291.81826730793125,229.6237995440133,62.19446776391794,True,19,19,3.841
256,31,128,2,4,GSA,0.49999999997949873,24,-1,-1,33.08400876302185,119,123,294.6348834594414,261.979074012393,32.6558094470484,True,19,10,4.098
256,31,128,2,4,TGSA,0.49999999997949873,24,-1,-1,9626.955569676087,119,256,294.6348834594414,0.0,294.6348834594414,True,19,255,4.098
256,31,128,2,4,ZGSA,0.49999999997949873,24,83,90,74.86778607841839,119,125,294.6348834594414,223.67971279599084,70.95517066345059,True,19,19,4.098
256,31,128,2,5,GSA,0.5000000000461816,23,-1,-1,31.542193985986458,121,123,291.7967634499293,260.54374565609896,31.253017793830338,True,19,10,3.811
256,31,128,2,5,TGSA,0.5000000000461816,23,-1,-1,9624.582811928014,121,256,291.7967634499293,0.0,291.7967634499293,True,19,255,3.811
256,31,128,2,5,ZGSA,0.5000000000461816,23,85,87,71.90916158003742,121,125,291.7967634499293,225.7076066959409,66.08915675398839,True,19,19,3.811
256,31,128,2,7,GSA,0.4999999998511539,24,-1,-1,32.33705064638613,120,123,291.54500671059003,259.78448211575585,31.76052459483418,True,19,10,3.571
256,31,128,2,7,TGSA,0.4999999998511539,24,-1,-1,9624.84253083599,120,256,291.54500671059003,0.0,291.54500671059003,True,19,255,3.571
256,31,128,2,7,ZGSA,0.4999999998511539,24,90,76,74.1257243393637,120,125,291.54500671059003,229.62379959033302,61.92120712025701,True,19,19,3.571
256,31,128,2,6,GSA,0.5000000000977328,21,-1,-1,29.915047290896318,120,123,291.98542373057387,262.39659444618303,29.58882928439084,True,19,10,4.05
256,31,128,2,6,TGSA,0.5000000000977328,21,-1,-1,9624.716165507101,120,256,291.98542373057387,0.0,291.98542373057387,True,19,255,4.05
256,31,128,2,6,ZGSA,0.5000000000977328,21,88,81,72.23453542914899,120,125,291.98542373057387,228.27030551422274,63.71511821635113,True,19,19,4.05
320,1031,240,2,1,GSA,0.7500000000023511,157,-1,-1,71.86835262537929,122,154,371.2647139905673,335.3247326369938,35.9399813535735,True,24,13,29.956
320,1031,240,2,1,TGSA,0.7500000000023511,157,-1,-1,14930.58850461008,122,320,371.2647139905673,0.0,371.2647139905673,True,24,319,29.956
320,1031,240,2,1,ZGSA,0.7500000000023511,157,163,148,1.8674313092013222,122,119,371.2647139905673,372.5461023754825,1.2813883849152035,True,24,24,29.956
320,1031,160,2,0,GSA,0.5000067460866032,11,-1,-1,31.155823555768706,153,156,549.6171922732664,520.6468141783874,28.970378094878924,True,12,7,39.509
320,1031,160,2,0,TGSA,0.5000067460866032,11,-1,-1,15146.586219860732,153,320,549.6171922732664,0.0,549.6171922732664,True,12,319,39.509
320,1031,160,2,0,ZGSA,0.5000067460866032,11,160,1,83.2650114205785,153,160,549.6171922732664,609.1245737882276,59.50738151496125,True,12,12,39.509
256,31,128,2,8,GSA,0.5000000000084951,22,-1,-1,31.57620957602345,118,123,294.60359777670453,264.08313471439953,30.520463062304998,True,19,10,3.768
256,31,128,2,8,TGSA,0.5000000000084951,22,-1,-1,9626.979983793126,118,256,294.60359777670453,0.0,294.60359777670453,True,19,255,3.768
256,31,128,2,8,ZGSA,0.5000000000084951,22,84,89,74.66622382217548,118,125,294.60359777670453,224.85299049594533,69.7506072807592,True,19,19,3.768
256,31,128,2,9,GSA,0.5000000000257202,24,-1,-1,32.36744450260411,117,123,290.9141493311498,259.87378040634354,31.040368924806273,True,19,10,3.713
256,31,128,2,9,TGSA,0.5000000000257202,24,-1,-1,9622.916842411105,117,256,290.9141493311498,0.0,290.9141493311498,True,19,255,3.713
256,31,128,2,9,ZGSA,0.5000000000257202,24,93,71,73.53001357256326,117,125,290.9141493311498,232.53666592595454,58.37748340519528,True,19,19,3.713
256,31,192,2,0,GSA,0.7499999999999931,139,-1,-1,40.939532086170296,84,121,187.01943241059098,170.63866489575804,16.38076751483294,True,37,18,4.327
256,31,192,2,0,TGSA,0.7499999999999931,139,-1,-1,9487.512529007987,84,256,187.01943241059098,0.0,187.01943241059098,True,37,255,4.327
256,31,192,2,0,ZGSA,0.7499999999999931,139,150,84,9.451131511308269,84,87,187.01943241059098,182.6567832556442,4.36264915494678,True,37,37,4.327
256,31,192,2,1,GSA,0.7500000000000029,140,-1,-1,41.600756459540435,83,121,187.78623997148617,171.44719099344164,16.33904897804453,True,37,18,3.909
256,31,192,2,1,TGSA,0.7500000000000029,140,-1,-1,9487.51252900798,83,256,187.78623997148617,0.0,187.78623997148617,True,37,255,3.909
256,31,192,2,1,ZGSA,0.7500000000000029,140,162,61,9.958067531090663,83,81,187.78623997148617,190.00552571001646,2.2192857385302887,True,37,37,3.909
256,31,192,2,2,GSA,0.7500000000000052,141,-1,-1,42.05666347995527,83,121,189.28493178451447,172.00466095215643,17.280270832358042,True,37,18,4.273
256,31,192,2,2,TGSA,0.7500000000000052,141,-1,-1,9487.512529007976,83,256,189.28493178451447,0.0,189.28493178451447,True,37,255,4.273
256,31,192,2,2,ZGSA,0.7500000000000052,141,157,71,8.75319555398557,83,83,189.28493178451447,186.98606154466017,2.2988702398542955,True,37,37,4.273
256,31,192,2,3,GSA,0.749999999999985,140,-1,-1,42.563954803586434,84,121,188.90851639345018,172.62479225339655,16.283724140053636,True,37,18,3.905
256,31,192,2,3,TGSA,0.749999999999985,140,-1,-1,9487.512529007994,84,256,188.90851639345018,0.0,188.90851639345018,True,37,255,3.905
256,31,192,2,3,ZGSA,0.749999999999985,140,161,62,11.281926704990404,84,81,188.90851639345018,189.35781794183208,0.4493015483818965,True,37,37,3.905
256,31,192,2,4,GSA,0.7500000000000068,140,-1,-1,41.798051579812864,82,121,188.68190925386,171.68843777580253,16.993471478057472,True,37,18,4.2
256,31,192,2,4,TGSA,0.7500000000000068,140,-1,-1,9487.512529007976,82,256,188.68190925386,0.0,188.68190925386,True,37,255,4.2
256,31,192,2,4,ZGSA,0.7500000000000068,140,158,69,8.457077223649748,82,83,188.68190925386,187.59168819186726,1.090221061992736,True,37,37,4.2
320,1031,160,2,3,GSA,0.5000534077973657,11,-1,-1,27.56427966294487,155,156,537.5223823798132,510.80418321564355,26.71819916416962,True,12,8,42.008
320,1031,160,2,3,TGSA,0.5000534077973657,11,-1,-1,15134.877789594606,155,320,537.5223823798132,0.0,537.5223823798132,True,12,319,42.008
320,1031,160,2,3,ZGSA,0.5000534077973657,11,79,163,75.732929037389,155,157,537.5223823798132,467.95728255737856,69.5650998224346,True,12,12,42.008
256,31,192,2,5,GSA,0.7500000000000623,139,-1,-1,43.53751754634985,84,121,191.14567382169906,173.8056021256831,17.34007169601597,True,37,18,3.68
256,31,192,2,5,TGSA,0.7500000000000623,139,-1,-1,9487.512529007936,84,256,191.14567382169906,0.0,191.14567382169906,True,37,255,3.68
256,31,192,2,5,ZGSA,0.7500000000000623,139,154,77,12.067840899497426,84,85,191.14567382169906,185.15213280177102,5.993541019928045,True,37,37,3.68
256,31,192,2,6,GSA,0.7499999999999766,141,-1,-1,41.55204844386944,83,121,187.52769096583393,171.3876322330404,16.140058732793534,True,37,18,4.081
256,31,192,2,6,TGSA,0.7499999999999766,141,-1,-1,9487.512529008001,83,256,187.52769096583393,0.0,187.52769096583393,True,37,255,4.081
256,31,192,2,6,ZGSA,0.7499999999999766,141,152,80,11.898896747138942,83,86,187.52769096583393,183.88934282428315,3.638348141550779,True,37,37,4.081
256,31,192,2,7,GSA,0.7500000000000598,139,-1,-1,40.933619394955784,85,121,188.12055743232042,170.63143502599308,17.48912240632734,True,37,18,4.224
256,31,192,2,7,TGSA,0.7500000000000598,139,-1,-1,9487.512529007943,85,256,188.12055743232042,0.0,188.12055743232042,True,37,255,4.224
256,31,192,2,7,ZGSA,0.7500000000000598,139,157,71,10.634421322205789,85,83,188.12055743232042,186.98606154462885,1.1344958876915712,True,37,37,4.224
256,31,192,2,8,GSA,0.7499999999998567,141,-1,-1,40.80271886996439,86,121,187.46701642133172,170.47137363996268,16.995642781369042,True,37,18,4.262
256,31,192,2,8,TGSA,0.7499999999998567,141,-1,-1,9487.512529008092,86,256,187.46701642133172,0.0,187.46701642133172,True,37,255,4.262
256,31,192,2,8,ZGSA,0.7499999999998567,141,153,78,8.788825321412247,86,85,187.46701642133172,184.50551276396234,2.961503657369377,True,37,37,4.262
256,31,192,2,9,GSA,0.7500000000000342,140,-1,-1,41.95439904693666,83,121,190.51054953241697,171.87961495177825,18.630934580638723,True,37,18,3.704
256,31,192,2,9,TGSA,0.7500000000000342,140,-1,-1,9487.512529007954,83,256,190.51054953241697,0.0,190.51054953241697,True,37,255,3.704
256,31,192,2,9,ZGSA,0.7500000000000342,140,151,83,10.05733853948552,83,86,190.51054953241697,183.3116555399775,7.19889399243948,True,37,37,3.704
320,1031,240,2,3,GSA,0.7499999999869609,161,-1,-1,69.57076056478024,118,154,370.3837800848107,332.27844914043976,38.10533094437096,True,24,13,35.571
320,1031,240,2,3,TGSA,0.7499999999869609,161,-1,-1,14930.94019013508,118,320,370.3837800848107,0.0,370.3837800848107,True,24,319,35.571
320,1031,240,2,3,ZGSA,0.7499999999869609,161,161,153,0.5617819745525594,118,120,370.3837800848107,369.99971891394665,0.3840611708640722,True,24,24,35.571
320,1031,240,2,5,GSA,0.7499999998658698,156,-1,-1,69.26998011671591,121,154,370.5194334033677,331.87797259704365,38.64146080632406,True,24,13,33.18
320,1031,240,2,5,TGSA,0.7499999998658698,156,-1,-1,14930.434034464564,121,320,370.5194334033677,0.0,370.5194334033677,True,24,319,33.18
320,1031,240,2,5,ZGSA,0.7499999998658698,156,161,149,1.3834437545170886,121,120,370.5194334033677,369.9081938220719,0.6112395812958198,True,24,24,33.18
320,1031,240,2,2,GSA,0.750000000041624,153,-1,-1,70.70313380606908,118,154,369.3977606206025,333.78603464846566,35.61172597213687,True,24,13,37.815
320,1031,240,2,2,TGSA,0.750000000041624,153,-1,-1,14930.24951931806,118,320,369.3977606206025,0.0,369.3977606206025,True,24,319,37.815
320,1031,240,2,2,ZGSA,0.750000000041624,153,161,159,1.8614299924134343,118,120,369.3977606206025,370.05600471158306,0.6582440909805314,True,24,24,37.815
320,1031,160,2,7,GSA,0.4998589817494486,10,-1,-1,27.831624311146214,154,156,542.6743844598209,515.0549741709694,27.61941028885144,True,11,8,42.357
320,1031,160,2,7,TGSA,0.4998589817494486,10,-1,-1,15139.939207174755,154,320,542.6743844598209,0.0,542.6743844598209,True,11,319,42.357
320,1031,160,2,7,ZGSA,0.4998589817494486,10,111,98,78.35137456930545,154,158,542.6743844598209,522.9009251599039,19.773459299917022,True,11,12,42.357
256,127,128,2,1,GSA,0.5000000098096518,12,-1,-1,22.616202877701895,120,124,342.5938283866938,320.6605630851736,21.933265301520237,True,13,8,8.262
256,127,128,2,1,TGSA,0.5000000098096518,12,-1,-1,9676.189809306248,120,256,342.5938283866938,0.0,342.5938283866938,True,13,255,8.262
256,127,128,2,1,ZGSA,0.5000000098096518,12,114,29,62.03183190355696,120,127,342.5938283866938,335.58199976533643,7.011828621357381,True,13,14,8.262
256,127,128,2,0,GSA,0.5000000057167857,14,-1,-1,23.981226694696346,122,124,341.5087958922107,318.1881073066066,23.320688585604103,True,14,8,8.387
256,127,128,2,0,TGSA,0.5000000057167857,14,-1,-1,9674.713518347868,122,256,341.5087958922107,0.0,341.5087958922107,True,14,255,8.387
256,127,128,2,0,ZGSA,0.5000000057167857,14,71,115,62.780311897198914,122,125,341.5087958922107,283.658214305609,57.85058158660166,True,14,14,8.387
320,1031,240,2,4,GSA,0.7499999999857138,156,-1,-1,69.61774895702132,119,154,369.3250289141044,332.3410122331784,36.984016680926004,True,24,13,36.596
320,1031,240,2,4,TGSA,0.7499999999857138,156,-1,-1,14930.358839035413,119,320,369.3250289141044,0.0,369.3250289141044,True,24,319,36.596
320,1031,240,2,4,ZGSA,0.7499999999857138,156,161,150,1.1106772787176737,119,120,369.3250289141044,369.935163832624,0.6101349185196341,True,24,24,36.596
256,127,128,2,2,GSA,0.5000000002310723,15,-1,-1,25.691716962529597,122,124,345.61111677480267,320.1223429000162,25.48877387478649,True,14,8,8.173
256,127,128,2,2,TGSA,0.5000000002310723,15,-1,-1,9678.55289738094,122,256,345.61111677480267,0.0,345.61111677480267,True,14,255,8.173
256,127,128,2,2,ZGSA,0.5000000002310723,15,106,45,64.25487308914296,122,127,345.61111677480267,325.91590332307385,19.69521345172882,True,14,14,8.173
320,1031,240,2,0,GSA,0.7499999997852796,150,-1,-1,67.97526602371664,122,154,364.48549907121173,330.15282300714546,34.33267606406628,True,24,13,41.347
320,1031,240,2,0,TGSA,0.7499999997852796,150,-1,-1,14930.008495962915,122,320,364.48549907121173,0.0,364.48549907121173,True,24,319,41.347
320,1031,240,2,0,ZGSA,0.7499999997852796,150,159,150,2.8626272959649555,122,121,364.48549907121173,367.2741928284885,2.7886937572767465,True,24,24,41.347
256,127,128,2,6,GSA,0.4999999941034943,13,-1,-1,23.52808122103687,121,124,342.84015932597333,320.8204304890916,22.01972883688171,True,13,8,7.356
256,127,128,2,6,TGSA,0.4999999941034943,13,-1,-1,9675.719059190378,121,256,342.84015932597333,0.0,342.84015932597333,True,13,255,7.356
256,127,128,2,6,ZGSA,0.4999999941034943,13,114,28,63.429896225542024,121,128,342.84015932597333,334.96749882658014,7.8726604993931915,True,13,14,7.356
256,127,128,2,4,GSA,0.4999999991587066,16,-1,-1,24.63790056345912,123,124,338.39092985737676,313.7860530472792,24.60487681009755,True,14,8,7.939
256,127,128,2,4,TGSA,0.4999999991587066,16,-1,-1,9672.368663622523,123,256,338.39092985737676,0.0,338.39092985737676,True,14,255,7.939
256,127,128,2,4,ZGSA,0.4999999991587066,16,73,110,62.16091098031262,123,125,338.39092985737676,285.6880362260047,52.702893631372035,True,14,14,7.939
256,127,128,2,3,GSA,0.5000000011183511,13,-1,-1,23.374320373745036,124,124,342.4733126254689,319.09899225172387,23.374320373745036,True,13,8,8.839
256,127,128,2,3,TGSA,0.5000000011183511,13,-1,-1,9676.322933716952,124,256,342.4733126254689,0.0,342.4733126254689,True,13,255,8.839
256,127,128,2,3,ZGSA,0.5000000011183511,13,97,63,59.576259371928444,124,126,342.4733126254689,315.0510824286272,27.422230196841724,True,13,14,8.839
256,127,128,2,7,GSA,0.5000000003294858,15,-1,-1,24.59196386154386,124,124,341.03269211752536,316.9212377307253,24.111454386800062,True,14,8,7.665
256,127,128,2,7,TGSA,0.5000000003294858,15,-1,-1,9674.861388912834,124,256,341.03269211752536,0.0,341.03269211752536,True,14,255,7.665
256,127,128,2,7,ZGSA,0.5000000003294858,15,100,57,61.14071669073465,124,126,341.03269211752536,318.66904714510605,22.36364497241931,True,14,14,7.665
256,127,128,2,5,GSA,0.49999999847076343,14,-1,-1,23.797742413076705,124,124,341.3217770160519,317.7151417957811,23.60663522027079,True,14,8,8.824
256,127,128,2,5,TGSA,0.49999999847076343,14,-1,-1,9675.326002374626,124,256,341.3217770160519,0.0,341.3217770160519,True,14,255,8.824
256,127,128,2,5,ZGSA,0.49999999847076343,14,77,102,62.9239153942186,124,125,341.3217770160519,290.4927315257735,50.82904549027842,True,14,14,8.824
256,127,192,2,0,GSA,0.7500000000000139,134,-1,-1,45.80687923696145,92,122,228.32516187426634,207.71591884830616,20.609243025960183,True,27,14,7.386
256,127,192,2,0,TGSA,0.7500000000000139,134,-1,-1,9532.991475201601,92,256,228.32516187426634,0.0,228.32516187426634,True,27,255,7.386
256,127,192,2,0,ZGSA,0.7500000000000139,134,140,105,2.445516400654938,92,91,228.32516187426634,230.24990283737355,1.9247409631072117,True,27,27,7.386
256,127,128,2,8,GSA,0.4999999957663607,14,-1,-1,23.75769967222449,123,124,340.80468633344447,317.1149145999005,23.689771733543978,True,14,8,8.406
256,127,128,2,8,TGSA,0.4999999957663607,14,-1,-1,9674.406766267075,123,256,340.80468633344447,0.0,340.80468633344447,True,14,255,8.406
256,127,128,2,8,ZGSA,0.4999999957663607,14,114,28,63.13225670249511,123,128,340.80468633344447,334.9674978556886,5.837188477755888,True,14,14,8.406
256,127,128,2,9,GSA,0.5000000007473492,14,-1,-1,24.762785096490404,122,124,344.1605927343242,320.05474141639513,24.10585131792908,True,14,8,8.311
256,127,128,2,9,TGSA,0.5000000007473492,14,-1,-1,9676.9641805272,122,256,344.1605927343242,0.0,344.1605927343242,True,14,255,8.311
256,127,128,2,9,ZGSA,0.5000000007473492,14,105,47,64.63860517817557,122,127,344.1605927343242,324.70657405816286,19.454018676161354,True,14,14,8.311
256,127,192,2,1,GSA,0.7499999999999674,132,-1,-1,43.54502242972137,93,122,226.17437555002218,204.79838482467648,21.3759907253457,True,27,14,8.251
256,127,192,2,1,TGSA,0.7499999999999674,132,-1,-1,9532.991475201612,93,256,226.17437555002218,0.0,226.17437555002218,True,27,255,8.251
256,127,192,2,1,ZGSA,0.7499999999999674,132,136,111,0.7827025932120648,93,93,226.17437555002218,226.61780739431268,0.443431844290501,True,27,27,8.251
320,1031,240,2,6,GSA,0.7500000000046119,160,-1,-1,71.39419474532929,119,154,369.73097607363053,334.69859637081834,35.03237970281219,True,24,13,38.954
320,1031,240,2,6,TGSA,0.7500000000046119,160,-1,-1,14930.79642076449,119,320,369.73097607363053,0.0,369.73097607363053,True,24,319,38.954
320,1031,240,2,6,ZGSA,0.7500000000046119,160,162,155,1.7294013651400633,119,119,369.73097607363053,371.3441228450666,1.6131467714360497,True,24,24,38.954
320,1031,240,2,7,GSA,0.7500000000351195,158,-1,-1,72.54769420402877,117,154,374.1023181650645,336.2218186263915,37.88049953867301,True,24,13,38.45
320,1031,240,2,7,TGSA,0.7500000000351195,158,-1,-1,14930.824001224777,117,320,374.1023181650645,0.0,374.1023181650645,True,24,319,38.45
320,1031,240,2,7,ZGSA,0.7500000000351195,158,164,151,1.3876760159765809,117,118,374.1023181650645,373.9317880629387,0.170530102125781,True,24,24,38.45
256,127,192,2,4,GSA,0.7500000000000085,136,-1,-1,43.59720719045781,91,122,227.67014309344162,204.8657556250033,22.804387468438335,True,27,14,7.868
256,127,192,2,4,TGSA,0.7500000000000085,136,-1,-1,9532.991475201607,91,256,227.67014309344162,0.0,227.67014309344162,True,27,255,7.868
256,127,192,2,4,ZGSA,0.7500000000000085,136,137,110,1.258272870101095,91,92,227.67014309344162,227.53746775904253,0.13267533439909585,True,27,27,7.868
256,127,192,2,2,GSA,0.7500000000000143,133,-1,-1,42.35226080217804,92,122,223.9692302809808,203.2435005686576,20.725729712323215,True,27,14,8.919
256,127,192,2,2,TGSA,0.7500000000000143,133,-1,-1,9532.9914752016,92,256,223.9692302809808,0.0,223.9692302809808,True,27,255,8.919
256,127,192,2,2,ZGSA,0.7500000000000143,133,134,112,0.8637668685236406,92,94,223.9692302809808,224.76071988260117,0.7914896016203556,True,27,27,8.919
256,127,192,2,3,GSA,0.7499999999999728,137,-1,-1,43.92564416077532,91,122,227.89258195791945,205.28976949333634,22.60281246458311,True,27,14,8.505
256,127,192,2,3,TGSA,0.7499999999999728,137,-1,-1,9532.99147520165,91,256,227.89258195791945,0.0,227.89258195791945,True,27,255,8.505
256,127,192,2,3,ZGSA,0.7499999999999728,137,138,107,1.4354554766314322,91,92,227.89258195791945,228.40854277905302,0.5159608211335751,True,27,27,8.505
256,127,192,2,5,GSA,0.7500000000000138,138,-1,-1,43.63036957021407,91,122,229.39405031764812,204.90856843301827,24.48548188462985,True,27,14,8.412
256,127,192,2,5,TGSA,0.7500000000000138,138,-1,-1,9532.991475201601,91,256,229.39405031764812,0.0,229.39405031764812,True,27,255,8.412
256,127,192,2,5,ZGSA,0.7500000000000138,138,138,105,1.5702488931902643,91,92,229.39405031764812,228.3520987979209,1.0419515197272347,True,27,27,8.412
320,1031,240,2,8,GSA,0.749999999983651,155,-1,-1,68.84848440440385,121,154,368.007279570444,331.31676853558275,36.69051103486123,True,24,13,38.806
320,1031,240,2,8,TGSA,0.749999999983651,155,-1,-1,14930.381460788138,121,320,368.007279570444,0.0,368.007279570444,True,24,319,38.806
320,1031,240,2,8,ZGSA,0.749999999983651,155,160,152,0.9350857275140925,121,120,368.007279570444,368.6559784054918,0.64869883504781,True,24,24,38.806
256,127,192,2,6,GSA,0.7500000000000201,132,-1,-1,44.30569585980531,93,122,227.41836870050315,205.7804182476199,21.637950452883246,True,27,14,8.342
256,127,192,2,6,TGSA,0.7500000000000201,132,-1,-1,9532.9914752016,93,256,227.41836870050315,0.0,227.41836870050315,True,27,255,8.342
256,127,192,2,6,ZGSA,0.7500000000000201,132,137,111,0.8781048529692157,93,92,227.41836870050315,227.55839345149363,0.1400247509904773,True,27,27,8.342
256,127,192,2,7,GSA,0.7500000000000158,140,-1,-1,44.74967735744103,92,122,227.26636093805138,206.35360071017845,20.912760227872923,True,27,14,8.203
256,127,192,2,7,TGSA,0.7500000000000158,140,-1,-1,9532.9914752016,92,256,227.26636093805138,0.0,227.26636093805138,True,27,255,8.203
256,127,192,2,7,ZGSA,0.7500000000000158,140,138,105,1.1540972966794456,92,92,227.26636093805138,228.3520987979205,1.0857378598691128,True,27,27,8.203
256,127,192,2,8,GSA,0.749999999999871,137,-1,-1,43.12391231101735,93,122,226.4264328390464,204.24947814811492,22.176954690931495,True,27,14,8.416
256,127,192,2,8,TGSA,0.749999999999871,137,-1,-1,9532.991475201712,93,256,226.4264328390464,0.0,226.4264328390464,True,27,255,8.416
256,127,192,2,8,ZGSA,0.749999999999871,137,136,110,0.83020744600163,93,93,226.4264328390464,226.59526384157365,0.16883100252724148,True,27,27,8.416
256,127,192,2,9,GSA,0.749999999999996,137,-1,-1,45.19159544480826,91,122,228.7270080332971,206.92411929916793,21.80288873412917,True,27,14,7.996
256,127,192,2,9,TGSA,0.749999999999996,137,-1,-1,9532.991475201625,91,256,228.7270080332971,0.0,228.7270080332971,True,27,255,7.996
256,127,192,2,9,ZGSA,0.749999999999996,137,140,104,1.7296182656877903,91,91,228.7270080332971,230.22308009604401,1.4960720627469186,True,27,27,7.996
320,1031,240,2,9,GSA,0.7499999999407829,155,-1,-1,67.16851290030485,122,154,367.87688039605587,329.06958129393826,38.80729910211761,True,24,13,38.691
320,1031,240,2,9,TGSA,0.7499999999407829,155,-1,-1,14930.518475526382,122,320,367.87688039605587,0.0,367.87688039605587,True,24,319,38.691
320,1031,240,2,9,ZGSA,0.7499999999407829,155,159,151,1.522800172626539,122,121,367.87688039605587,367.303906960145,0.5729734359108534,True,24,24,38.691
200,13,100,2,0,GSA,0.5000000000002456,26,-1,-1,24.041041706936483,92,95,183.7948000664037,160.56992710298164,23.224872963422058,True,20,11,1.031
200,13,100,2,0,TGSA,0.5000000000002456,26,-1,-1,5871.462022157108,92,200,183.7948000664037,0.0,183.7948000664037,True,20,199,1.031
200,13,100,2,0,ZGSA,0.5000000000002456,26,92,17,48.15277751625594,92,99,183.7948000664037,156.27210613245603,27.522693933947664,True,20,20,1.031
200,13,100,2,1,GSA,0.5000000000001047,27,-1,-1,24.2585884773547,89,95,182.62936389673274,159.7912685469587,22.83809534977405,True,20,11,1.148
200,13,100,2,1,TGSA,0.5000000000001047,27,-1,-1,5869.601144646025,89,200,182.62936389673274,0.0,182.62936389673274,True,20,199,1.148
200,13,100,2,1,ZGSA,0.5000000000001047,27,92,17,48.83508919172709,89,99,182.62936389673274,156.27210613249105,26.357257764241695,True,20,20,1.148
200,13,100,2,2,GSA,0.5000000000015474,25,-1,-1,23.545278908257032,90,95,183.53778913498206,160.82477696394324,22.713012171038827,True,20,11,1.025
200,13,100,2,2,TGSA,0.5000000000015474,25,-1,-1,5871.208847382741,90,200,183.53778913498206,0.0,183.53778913498206,True,20,199,1.025
200,13,100,2,2,ZGSA,0.5000000000015474,25,99,3,48.4631299642066,90,100,183.53778913498206,160.78440557953746,22.7533835554446,True,20,20,1.025
200,13,100,2,3,GSA,0.499999999999699,26,-1,-1,23.81181140019735,91,95,183.29699466122034,160.06449556064877,23.232499100571573,True,20,11,1.129
200,13,100,2,3,TGSA,0.499999999999699,26,-1,-1,5871.319707327765,91,200,183.29699466122034,0.0,183.29699466122034,True,20,199,1.129
200,13,100,2,3,ZGSA,0.499999999999699,26,98,4,50.33027472707822,91,100,183.29699466122034,159.72524738762337,23.57174727359697,True,20,20,1.129
200,13,100,2,4,GSA,0.5000000000003564,27,-1,-1,23.780276155119445,91,95,182.17623333443024,158.76982444195477,23.40640889247547,True,20,11,1.196
200,13,100,2,4,TGSA,0.5000000000003564,27,-1,-1,5870.046120545667,91,200,182.17623333443024,0.0,182.17623333443024,True,20,199,1.196
200,13,100,2,4,ZGSA,0.5000000000003564,27,99,3,47.33130746935112,91,100,182.17623333443024,160.78440557984095,21.391827754589286,True,20,20,1.196
200,13,100,2,5,GSA,0.5000000000002343,29,-1,-1,24.447319796411037,89,95,181.12951101177748,157.78551066765755,23.344000344119934,True,20,11,1.101
200,13,100,2,5,TGSA,0.5000000000002343,29,-1,-1,5869.739697992071,89,200,181.12951101177748,0.0,181.12951101177748,True,20,199,1.101
200,13,100,2,5,ZGSA,0.5000000000002343,29,66,69,47.682767477301894,89,97,181.12951101177748,139.75846132968906,41.371049682088426,True,20,20,1.101
200,13,100,2,6,GSA,0.500000000001652,31,-1,-1,25.916315181113575,90,95,183.83847294434042,159.08123192454133,24.757241019799096,True,20,11,0.81
200,13,100,2,6,TGSA,0.500000000001652,31,-1,-1,5871.130234991151,90,200,183.83847294434042,0.0,183.83847294434042,True,20,199,0.81
200,13,100,2,6,ZGSA,0.500000000001652,31,74,53,49.16758723014573,90,97,183.83847294434042,144.8392633926623,38.99920955167812,True,20,20,0.81
200,13,100,2,7,GSA,0.5000000000000461,28,-1,-1,24.73782421367543,88,95,182.60487945826424,159.3086293110948,23.296250147169445,True,20,11,1.249
200,13,100,2,7,TGSA,0.5000000000000461,28,-1,-1,5869.9206616901465,88,200,182.60487945826424,0.0,182.60487945826424,True,20,199,1.249
200,13,100,2,7,ZGSA,0.5000000000000461,28,85,31,48.50959055113185,88,98,182.60487945826424,151.81970112280823,30.78517833545601,True,20,20,1.249
200,13,100,2,8,GSA,0.4999999999997742,30,-1,-1,24.538162378893645,89,95,180.528969320009,157.2853309029097,23.243638417099305,True,20,11,1.31
200,13,100,2,8,TGSA,0.4999999999997742,30,-1,-1,5867.665113189387,89,200,180.528969320009,0.0,180.528969320009,True,20,199,1.31
200,13,100,2,8,ZGSA,0.4999999999997742,30,99,2,48.12643703704353,89,100,180.528969320009,160.36329449145055,20.16567482855845,True,20,20,1.31
